id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.38E+18,CapitalFM Breaking News,"Nairobi, Kenya",Powered by @CapitalFMKenya,10/10/2012 14:34,151445,43,3,FALSE,30/03/2021 11:58,"LAWYERS Ahmednasir and Donald Kipkorir vaccinated with Russia's #SputnikV, becoming the first Kenyans to get the ja… https://t.co/fQpdbriEm8",['SputnikV'],Twitter for iPhone,29,152,FALSE
1.38E+18,CapitalFM Breaking News,"Nairobi, Kenya",Powered by @CapitalFMKenya,10/10/2012 14:34,151508,43,3,FALSE,30/03/2021 16:15,DP William Ruto and members of his family have been vaccinated against COVID-19 with Russia's #SputnikV. https://t.co/hD6UFsVCcR,['SputnikV'],Twitter for iPhone,18,35,FALSE
1.38E+18,CapitalFM Breaking News,"Nairobi, Kenya",Powered by @CapitalFMKenya,10/10/2012 14:34,151555,43,3,FALSE,31/03/2021 13:25,HEALTH Ministry warns distributors of #SputnikV vaccine against marketing it; risks losing emergency use authorizat… https://t.co/f0zZ6A8mIy,['SputnikV'],Twitter for iPhone,13,16,FALSE
1.38E+18,CapitalFM Breaking News,"Nairobi, Kenya",Powered by @CapitalFMKenya,10/10/2012 14:34,151555,43,3,FALSE,31/03/2021 13:22,GOVT confirms the availability of #SputnikV vaccine in Kenya under emergency use; not yet received market authorisa… https://t.co/MZisXAUcCO,['SputnikV'],Twitter for iPhone,8,20,FALSE
1.38E+18,CapitalFM Breaking News,"Nairobi, Kenya",Powered by @CapitalFMKenya,10/10/2012 14:34,151724,43,3,FALSE,08/04/2021 11:36,"PHARMACY Board says #SputnikV importer seeking to re-export 73,946 unutilized vaccines after ban; to reserve second… https://t.co/gXzIoWYgt1",['SputnikV'],Twitter for iPhone,5,16,FALSE
1.38E+18,George Njoroge,"Nairobi, Kenya","CEO & MD East African Data Handlers. A Cyber & Computer Forensic guru. Learning the secrets of this life, yearning to influence the next generation !",29/01/2012 16:51,4652,3017,70,FALSE,09/04/2021 07:00,"Saddened by the passing on of my bro .@Ibrahimjohnny #RipJohnny 

But I don't think it's a question of what vaccine… https://t.co/sQA5ks3IsY",['RipJohnny'],Twitter for Android,0,1,FALSE
1.40E+18,Jadili afya,"Nairobi, Kenya",A platform focused on the confluence between the Mental and Sexual Reproductive Health of Adolescents/Young adults; through awareness and advocacy on rights,18/08/2020 11:49,60,135,495,FALSE,20/05/2021 13:09,@MOH_Kenya The easiest way to acquire vaccines is to procure them.......Prioritize life. Do not leave Kenyans at th… https://t.co/MiJKp3mxVL,,Twitter Web App,0,4,FALSE
1.44E+18,Beenie Bender,"Nairobi, Kenya",' Welcome to my Web ',28/03/2011 08:07,229,369,640,FALSE,08/09/2021 20:00,"The airlines were the perfect delivwry system for the Corona Virus. #AstraZeneca
#Covid_19 #COVAXIN","['AstraZeneca', 'Covid_19', 'COVAXIN']",Twitter for Android,0,0,FALSE
1.38E+18,Franklin 🇰🇪,"Nairobi, Kenya",NOTE: The views expressed here are mine and not my employer's.,26/03/2010 19:56,854,514,5715,FALSE,31/03/2021 18:36,Ati MOH has no idea how #SputnikV got into the country!!!!!! It's either people in government think Kenyans are foo… https://t.co/oLWAO63lKt,['SputnikV'],Twitter for Android,0,0,FALSE
1.35E+18,Safari Africa,"Nairobi, Kenya",All Things About Traveling and Safaris in Africa,07/02/2012 16:51,1359,380,2073,FALSE,08/01/2021 10:32,We see a situation where travellers will be required to have been vaccinated by certain vaccines approved in certai… https://t.co/noiAIlJyg6,,Twitter for Android,0,1,FALSE
1.35E+18,Langata Hospital,"Nairobi, Kenya","Offering Affordable and Quality Healthcare Services! 
📞 0724485376 / 0739533786
✉️info@langatahospital.org
#LangataHospital #WhereHealthMatters",10/10/2011 14:28,101,48,525,FALSE,11/01/2021 08:54,The @WHO has listed the #PfizerBioNTech Covid-19 vaccine for emergency use. The validation opens the door for count… https://t.co/5Gk0uYY0uj,['PfizerBioNTech'],Twitter Web App,0,1,FALSE
1.36E+18,Elizabeth Merab,"Nairobi, Kenya","African | #Sci Journo (Medical Sci& Health research) @NationAfrica 🇰🇪 |@Falling_Walls Fellow, Science Journalism |@ASCDInitiative Founder | Views are my own",09/04/2013 18:45,4200,2315,3057,TRUE,08/02/2021 18:03,"she adds: ""Our goal is to reduce mortality and prevent hospitalisation. The #PfizerBiontech vax has special require… https://t.co/a1UpSXExKJ",['PfizerBiontech'],Twitter Web App,0,0,FALSE
1.36E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinon on Sino-Africa ralations,25/08/2016 07:54,1230,599,598,FALSE,09/02/2021 08:22,"Chinese #Sinopharm #COVID-19 #vaccine effective in older people: Moroccan health ministry
The Chinese Sinopharm vac… https://t.co/rrSoAY7QDq","['Sinopharm', 'COVID', 'vaccine']",Twitter Web App,0,0,FALSE
1.36E+18,Elizabeth Merab,"Nairobi, Kenya","African | #Sci Journo (Medical Sci& Health research) @NationAfrica 🇰🇪 |@Falling_Walls Fellow, Science Journalism |@ASCDInitiative Founder | Views are my own",09/04/2013 18:45,4202,2316,3062,TRUE,09/02/2021 19:44,"Unlike #SA which has chosen to proceed with @JNJAfrica  &amp; #PfizerBioNtech vaccines, #KE has limited options in term… https://t.co/mtq4SnVGWa","['SA', 'PfizerBioNtech', 'KE']",Twitter Web App,1,2,FALSE
1.36E+18,Elizabeth Merab,"Nairobi, Kenya","African | #Sci Journo (Medical Sci& Health research) @NationAfrica 🇰🇪 |@Falling_Walls Fellow, Science Journalism |@ASCDInitiative Founder | Views are my own",09/04/2013 18:45,4202,2316,3062,TRUE,09/02/2021 19:44,I spoke to @mosmasika to understand if the new data posed any risk for Kenya which is heavily relying on the #OxfordAstraZeneca vaccine.,['OxfordAstraZeneca'],Twitter Web App,0,1,FALSE
1.36E+18,Elizabeth Merab,"Nairobi, Kenya","African | #Sci Journo (Medical Sci& Health research) @NationAfrica 🇰🇪 |@Falling_Walls Fellow, Science Journalism |@ASCDInitiative Founder | Views are my own",09/04/2013 18:45,4202,2316,3062,TRUE,09/02/2021 19:44,#SouthAfrica on Sunday suspended the use of the #OxfordAstraZeneca vaccine after a small clinical trial suggested t… https://t.co/SxFgqoiFoQ,"['SouthAfrica', 'OxfordAstraZeneca']",Twitter Web App,1,1,FALSE
1.36E+18,Halima Gikandi,"Nairobi, Kenya",Africa Correspondent for @TheWorld radio program. Airing across 300 US stations | Covering Africa + the diaspora | 🇰🇪-🇺🇸 | halima.gikandi@theworld.org,06/03/2017 05:48,2977,3227,1188,TRUE,09/02/2021 18:17,"“Maybe by risking, I might help. Because this #COVID19 is killing. It was very hard to take this vaccine."" In July… https://t.co/Rk6ocwhweO",['COVID19'],Twitter Web App,0,3,FALSE
1.36E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1293,599,598,FALSE,12/02/2021 06:47,"#ChineseVaccines help boost global optimism
Hungary is set to receive its first shipment of #Sinopharm doses by the… https://t.co/TxjfvkBwp2","['ChineseVaccines', 'Sinopharm']",Twitter Web App,1,1,FALSE
1.36E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1317,600,606,FALSE,18/02/2021 07:03,"#Senegal receives first batch of Chinese COVID-19 #vaccine
Apart from these 200,000 doses of #Sinopharm vaccine, Sa… https://t.co/DJVmLxb2H5","['Senegal', 'vaccine', 'Sinopharm']",Twitter Web App,1,0,FALSE
1.36E+18,Elizabeth Merab,"Nairobi, Kenya","African | #Sci Journo (Medical Sci& Health research) @NationAfrica 🇰🇪 |@Falling_Walls Fellow, Science Journalism |@ASCDInitiative Founder | Views are my own",09/04/2013 18:45,4255,2325,3121,TRUE,19/02/2021 15:49,"The price of each dose was however not disclosed.

&gt;&gt;Trial results published in @TheLancet 2 weeks ago showed… https://t.co/3zQAFA9mUS",,Twitter Web App,0,1,FALSE
1.36E+18,Elizabeth Merab,"Nairobi, Kenya","African | #Sci Journo (Medical Sci& Health research) @NationAfrica 🇰🇪 |@Falling_Walls Fellow, Science Journalism |@ASCDInitiative Founder | Views are my own",09/04/2013 18:45,4255,2325,3121,TRUE,19/02/2021 15:49,"&gt;&gt;Africa, through a vaccine acquisition task force, has received an offer of 300 million doses of Russia’s… https://t.co/ZJn9rkaDjz",,Twitter Web App,3,5,FALSE
1.36E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1325,598,610,FALSE,23/02/2021 03:12,"#Vaccination drive picks up across African countries
African countries that have already kicked off their vaccinati… https://t.co/8jM9z1SwbT",['Vaccination'],Twitter Web App,0,1,FALSE
1.36E+18,Beatrice Marshall,"Nairobi, Kenya","Global Anchor CGTN, China Global TV Network,  #TalkAfrica #AfricaLive #China24. 
CGTN, see the difference!",07/11/2011 07:11,57503,1423,1163,FALSE,24/02/2021 11:48,This is the #COVAX facility. Many African countries have already been vaccinating using #China's #Sinopharm vaccine… https://t.co/mcW1jg97kz,"['COVAX', 'China', 'Sinopharm']",Twitter for Android,1,0,FALSE
1.36E+18,Beatrice Marshall,"Nairobi, Kenya","Global Anchor CGTN, China Global TV Network,  #TalkAfrica #AfricaLive #China24. 
CGTN, see the difference!",07/11/2011 07:11,57510,1429,1169,FALSE,24/02/2021 15:50,@jumaf3 29 African countries have so far received China's #Sinopharm #Sinovac vaccine. More in coming weeks,"['Sinopharm', 'Sinovac']",Twitter for Android,2,2,FALSE
1.37E+18,Daniel Schearf,"Nairobi, Kenya",Africa Coverage Editor / Nairobi Bureau Chief for Voice of America's News Center,16/03/2010 01:11,2926,879,5189,TRUE,26/02/2021 09:32,"VOA’s @mariamadc reports on #Senegal and #Zimbabwe, two countries that began inoculating their populations using… https://t.co/5AzX2EuXZS","['Senegal', 'Zimbabwe']",Twitter Web App,0,1,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1338,599,614,FALSE,26/02/2021 03:41,"China donates 200,000 more doses of #vaccine to #Zimbabwe 
Zimbabwe will receive a second donation of 200,000 doses… https://t.co/gSFYMq6BvH","['vaccine', 'Zimbabwe']",Twitter Web App,0,0,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1338,599,614,FALSE,26/02/2021 03:21,"Senegalese President Macky Sall inoculated with Chinese #COVID-19 vaccine
enegalese President Macky Sall received h… https://t.co/CpV0gpreqN",['COVID'],Twitter Web App,1,1,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1338,599,614,FALSE,26/02/2021 03:16,"#Algeria receives donation of anti-COVID-19 #vaccine from China
A donation of Chinese #Sinopharm #coronavirus vacci… https://t.co/xVmSOdw5gd","['Algeria', 'vaccine', 'Sinopharm', 'coronavirus']",Twitter Web App,0,0,FALSE
1.36E+18,Beatrice Marshall,"Nairobi, Kenya","Global Anchor CGTN, China Global TV Network,  #TalkAfrica #AfricaLive #China24. 
CGTN, see the difference!",07/11/2011 07:11,57521,1433,1170,FALSE,25/02/2021 15:55,@Aaroncheruiyot I thought you said the presser was about #COVID19Vaccine . 29 African countries have begun vaccinat… https://t.co/1xWJUImz0d,['COVID19Vaccine'],Twitter for Android,0,5,FALSE
1.36E+18,Beatrice Marshall,"Nairobi, Kenya","Global Anchor CGTN, China Global TV Network,  #TalkAfrica #AfricaLive #China24. 
CGTN, see the difference!",07/11/2011 07:11,57521,1433,1170,FALSE,25/02/2021 13:09,"""when the developed countries started vaccinations...we found there wasn't enough. We couldn't just sit around and… https://t.co/p9ah54Cuwn",,Twitter for Android,1,1,FALSE
1.37E+18,India in Kenya,"Nairobi, Kenya","The official page for High Commission of India, Nairobi Kenya. Also accredited to Somalia. hc.nairobi@mea.gov.in",01/06/2014 17:44,16602,408,1035,TRUE,01/03/2021 12:55,"PM @narendramodi took his first dose of #COVAXIN as the 2nd phase of inoculation begins in India

#COVAXIN was deve… https://t.co/CBcCE9fqfO","['COVAXIN', 'COVAXIN']",Twitter Web App,1,8,FALSE
1.37E+18,Beatrice Marshall,"Nairobi, Kenya","Global Anchor CGTN, China Global TV Network,  #TalkAfrica #AfricaLive #China24. 
CGTN, see the difference!",07/11/2011 07:11,57549,1438,1192,FALSE,03/03/2021 10:38,China's #Sinopharm is free to most African countries. 29 African countries using it so far. https://t.co/3vCxl219a7,['Sinopharm'],Twitter for Android,0,2,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1353,599,617,FALSE,03/03/2021 07:06,"Senegalese Minister of Health and Social Action Abdoulaye Diouf Sarr, the first person inoculated with China's… https://t.co/2d5KT7J4zW",,Twitter Web App,1,0,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1353,599,617,FALSE,05/03/2021 01:58,"#Sinopharm chairman says vaccines can protect against COVID #variants
Early research shows that the inactivated… https://t.co/3eWXSvxieJ","['Sinopharm', 'variants']",Twitter Web App,0,2,FALSE
1.37E+18,Crossover,"Nairobi, Kenya",Connecting Brands,12/10/2011 07:11,188,309,3261,FALSE,04/03/2021 13:43,"""Covaxin demonstrated 81% interim efficacy in those without prior infection after the second dose.""
Covaxin demonst… https://t.co/76STkFOfU6",,Twitter Web App,1,0,FALSE
1.37E+18,Bonfas Kipchumba Bii🇰🇪,"Nairobi, Kenya","Life is a state of mind. 

I don't owe you anything.",03/01/2016 16:10,222,613,1995,FALSE,08/03/2021 07:28,"There is something wrong with this continent. 54 counties waiting for a vaccine from somewhere else.
Sad.

#COVID19… https://t.co/5WG30bAdge",['COVID19'],Twitter for Android,0,1,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1377,599,620,FALSE,17/03/2021 06:28,"#Zimbabwe on Tuesday received a second batch of 200,000 #vaccine doses donated by China, a separate consignment of… https://t.co/SuufH0D3Lo","['Zimbabwe', 'vaccine']",Twitter Web App,0,0,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1377,599,620,FALSE,15/03/2021 08:51,"Chile's President Sebastian Pinera gets second Chinese Sinovac injection
Chile's President Sebastian Pinera has rec… https://t.co/uFyrAsJXsG",,Twitter Web App,0,1,FALSE
1.37E+18,Beatrice Marshall,"Nairobi, Kenya","Global Anchor CGTN, China Global TV Network,  #TalkAfrica #AfricaLive #China24. 
CGTN, see the difference!",07/11/2011 07:11,57634,1442,1231,FALSE,13/03/2021 07:21,#Djibouti #Sinovac #CovidVaccine Thank you #China https://t.co/o0exoRrtDZ,"['Djibouti', 'Sinovac', 'CovidVaccine', 'China']",Twitter for Android,0,0,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1377,599,620,FALSE,10/03/2021 07:02,"Zimbabwe authorizes #Sinovac, #Sinopharm #vaccines for emergency use
The minister said private businesses wishing t… https://t.co/T2M4QEpkgs","['Sinovac', 'Sinopharm', 'vaccines']",Twitter Web App,0,1,FALSE
1.37E+18,Daniel Schearf,"Nairobi, Kenya",Africa Coverage Editor / Nairobi Bureau Chief for Voice of America's News Center,16/03/2010 01:11,2973,885,5190,TRUE,10/03/2021 11:48,#Kenya and #Morocco approve #Russia's #SputnikV for use.-@Reuters,"['Kenya', 'Morocco', 'Russia', 'SputnikV']",Twitter Web App,8,3,FALSE
1.37E+18,THE NDELAZ,"Nairobi, Kenya","A couple that cooks together ,dines together and sticks together to the end of time. Married || Chef || Humanitarian || Artist.",19/02/2016 18:56,1431,4805,4613,FALSE,12/03/2021 09:13,"Well that #Sinopharm #vaccine ain't as ba as you guys think, the first  dose is ok only a running stomach but all i… https://t.co/Z8qdkyfnnj","['Sinopharm', 'vaccine']",Twitter for Android,0,0,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1386,599,620,FALSE,12/03/2021 02:42,"Zimbabwe authorizes four vaccines for emergency use
The Medicines Control Authority of Zimbabwe has approved the us… https://t.co/kKpYSrcCGp",,Twitter Web App,1,0,FALSE
1.37E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1386,599,620,FALSE,18/03/2021 07:03,"Namibia receives first batch of #COVID-19 #vaccines from China
The first batch of COVID-19 vaccines from Chinese ph… https://t.co/gkIgN2g3pY","['COVID', 'vaccines']",Twitter Web App,0,0,FALSE
1.37E+18,Capital FM Kenya,"Nairobi, Kenya",The best mix of music/ news/ sports/ lifestyle.,26/11/2009 10:59,1538811,463,2205,TRUE,13/03/2021 11:40,"Russia’s #SputnikV vaccine has sown division among former Eastern Bloc countries, analysts say, with some seeing it… https://t.co/RysZsNi39v",['SputnikV'],Hootsuite Inc.,0,2,FALSE
1.37E+18,David Muiga,"Nairobi, Kenya",Futurepreneur | International Business Consultant on Africa | Management Lecturer at Jomo Kenyatta University |,03/08/2010 14:26,347,100,75,FALSE,15/03/2021 20:36,The EU Govts sensationalising the #OxfordAstraZeneca vaccine are misleading and will cause more deaths. What would… https://t.co/0iwc7iTPcJ,['OxfordAstraZeneca'],Twitter for iPhone,0,0,FALSE
1.37E+18,Mohamed bulle,"Nairobi, Kenya","Calm, Patient, Caring, Loving, Protective, Energetic and Cool",01/11/2010 15:56,39,28,24,FALSE,15/03/2021 13:44,"The 300,000 of the #OxfordAstraZeneca vaccine given to Somalia might not be enough for frontline workers and the mo… https://t.co/KhY3fsQTmW",['OxfordAstraZeneca'],Twitter for Android,0,0,FALSE
1.37E+18,Somaliland in Kenya,"Nairobi, Kenya",The official Twitter account of the Republic of Somaliland mission in Kenya.,30/10/2020 21:04,464,51,1,TRUE,16/03/2021 15:30,"Good news for the Republic of #Somaliland.

We hope the reception of the first batch of #OxfordAstraZeneca Vaccines… https://t.co/ovKYyXLLH5","['Somaliland', 'OxfordAstraZeneca']",Twitter for iPhone,4,8,FALSE
